Date,股票市值Mom,股票市值Vol,股票行业Mom,股票行业Vol,国债CSM,国债Carry,国债Value,国债TSM,金融债CSM,金融债Carry,金融债Value,金融债TSM,企业债CSM,企业债Carry,企业债Value,企业债TSM,跨类Rev,跨类Value,跨类Vol
2009/4/24,0.000954073060586036,0.001900012817175000,0.003727344716586430,0.025274239522185700,-0.000995835676944639,0.000082325115222326,0.000082325115222326,-0.000730571668755675,-0.001030496229543460,-0.000088530772070716,-0.000088530772070716,-0.000110478172339001,0.000142606462465333,-0.000142606462465333,-0.000142606462465333,0.000724258199520822,-0.017876390474316200,-0.018161588779447600,-0.017876390474316200
2009/4/30,-0.014155668440942100,0.010993257044561000,0.001085070627616530,-0.024563923577417200,-0.002306273823468210,0.001780764147307320,0.001780764147307320,-0.000809795994991536,0.000205296296212548,0.000772887611304895,0.000772887611304895,-0.001140080402688540,0.000255236853547752,-0.002317804549798630,-0.002317804549798630,-0.001563502304110840,0.013222094961620700,0.012981840768321500,0.012028241623472700
2009/5/8,0.000142794243345623,-0.008014748678375260,-0.059491385991973200,-0.026846382453728200,0.000779707544654895,0.002787777603978530,0.002787777603978530,0.002287777603978530,-0.000185146312232042,0.000346546757824640,0.000346546757824640,-0.000845314131331515,-0.001911402758990460,0.001661402758990460,0.001661402758990460,0.000900461617310166,0.082717581622030500,0.082129067806021700,0.081501472809641600
2009/5/15,0.004629087223133380,-0.003065093407029320,-0.007812085100377790,0.015050929765306800,0.002114240121044940,0.002614240121044940,0.002614240121044940,0.002614240121044940,0.000341510655099020,0.001569321148768180,0.001569321148768180,-0.000202108827055514,0.001353948931961500,-0.001353948931961500,-0.001353948931961500,-0.002532640320402460,-0.022837095084500600,-0.023668396220813600,-0.023337095084500600
2009/5/22,0.013885298388953800,0.000987613981531243,-0.025993776360610400,-0.001701697522015400,-0.001911967212340880,-0.001911967212340880,-0.001911967212340880,-0.001911967212340880,-0.000273704301002820,0.000078348486211910,0.000078348486211910,-0.000553046745080055,-0.004235447542326440,-0.000115884130988841,-0.000115884130988841,-0.002918109956812100,-0.001269781644223090,-0.000630500146015289,-0.001269781644223090
2009/5/27,-0.002079472527911410,0.001959663047721440,0.009211347594909270,-0.015722135682138500,-0.000476859486099462,-0.000062084222851810,-0.000062084222851810,-0.000062084222851810,0.000198602432913586,0.000109601306805762,0.000109601306805762,-0.000140398693194238,0.000867115461665791,-0.002322968902532250,-0.002322968902532250,-0.001059422916674600,0.024695935650030200,0.024776671064533600,0.024695935650030200
2009/6/5,-0.045002343144434400,0.004043687368344260,-0.059560056826239100,0.004254093112541470,-0.001579898854645660,-0.001756485945235750,-0.001756485945235750,-0.001756485945235750,-0.000131412654221313,-0.001236402927006160,-0.001236402927006160,-0.001236402927006160,0.000899778328871059,0.000333958662428469,0.000333958662428469,-0.000116653908360798,0.057830712528332100,0.058532075486974000,0.057830712528332100
2009/6/12,0.003283271316065430,-0.005813944302522580,0.014989085215432600,-0.004093650104751340,-0.001251029178729520,-0.002321400315023980,-0.002321400315023980,-0.002321400315023980,0.001139135760918590,-0.000573927482241943,-0.000573927482241943,-0.000573927482241943,0.002054233504367260,-0.004577703487477320,-0.004577703487477320,-0.004827703487477330,0.006014359344672590,0.007048358430980560,-0.018148794799924000
2009/6/19,-0.028058935624397700,0.005895090698014640,-0.002493134388606130,-0.002720590547374680,0.002526051175108650,-0.000081818483431695,-0.000081818483431695,-0.000081818483431695,-0.000197653252238389,-0.000596547635939582,-0.000596547635939582,-0.000596547635939582,-0.004467942374272310,0.003089399560016410,0.003089399560016410,-0.001068210141280500,-0.001217576150900180,-0.000882291581013328,0.051996122679896900
2009/6/26,-0.004677489295914490,-0.006848244263708110,-0.018118667406149800,-0.019862573712039700,-0.001961894948840440,-0.004608601027261180,-0.004608601027261180,-0.002685624473605350,0.000867653429406867,-0.001832983391745760,-0.001832983391745760,-0.000694720714246061,0.002795201594045840,-0.003798483121723870,-0.003798483121723870,-0.000198861568726394,0.032763525067611100,0.034138422213583500,-0.026985741438614700
2009/7/3,-0.043453195837653400,0.019487257695707700,-0.004930372752754690,-0.040618920178083600,-0.001941848449787510,0.001291655951458250,0.001291655951458250,0.000285764361184687,0.004515490427908280,-0.004576005035182630,-0.004576005035182630,0.000420283111222219,-0.000607062638319722,0.001529568090641030,0.001529568090641030,0.000307699840457865,0.024497080007912800,0.023702573165759500,0.029209137398769800
2009/7/10,0.020423383055135900,-0.004126024081906990,-0.010853636063536800,0.018002193477404200,-0.000299884567171338,0.001594298445994400,0.001594298445994400,0.005872240923637360,0.000165592434797246,0.000297608429058349,0.000297608429058349,0.001406471235832320,0.002053565971646100,-0.000227897940828947,-0.000227897940828947,0.001949094379211900,-0.002883817178235270,-0.017156244640958500,0.001038422766021290
2009/7/17,0.002466067816708110,-0.002494626217440570,-0.027013801616656900,-0.015811556899552200,-0.002219549185054880,-0.000308982995881169,-0.000308982995881169,0.007918512802797320,0.000710862617255920,-0.002846784188370370,-0.002846784188370370,0.001050332285416180,-0.003592887891318120,-0.000164724643458070,-0.000164724643458070,0.001406681273714680,0.049992687966120900,0.031229269045779400,-0.051593398131790300
2009/7/24,0.001923657172082430,0.003923657172082430,-0.057038575027975700,-0.032602484479792300,-0.001227552735122930,-0.000826625629223976,-0.000826625629223976,-0.000478803159836949,0.000782642395339400,0.001676245467857940,0.001676245467857940,-0.001659188048415390,0.001132493226389090,-0.002265184382084170,-0.002265184382084170,-0.001870327380647550,0.052699948993845000,0.021220177598826200,-0.053619239542743500
2009/7/31,0.009407232018765140,-0.002603426912026970,-0.006435603282836430,0.003842061120644560,-0.000924542832552805,-0.002689393824700240,-0.002689393824700240,-0.000342748884635036,0.001982120100125880,-0.000812842851647622,-0.000812842851647622,0.001312169056154780,-0.001610060611917210,0.000760992952068607,0.000760992952068607,0.001622099209692700,0.014063009955053000,-0.001669225256772770,-0.014235050208393700
2009/8/7,-0.040476538147011500,-0.001431440328947710,-0.002029332674691710,0.057223355244341600,0.000750176360570176,0.000871407511739419,0.000871407511739419,-0.000408679260516243,0.000441287146845992,0.000209401058790748,0.000209401058790748,-0.000420103058608956,0.002461804322139050,-0.001388013977044190,-0.001388013977044190,0.000273635161859853,-0.039470981041492300,0.039584483076323500,0.039708661169401100
2009/8/14,0.023190122756001100,0.009636402027202170,-0.031331968079661100,-0.014400028331233900,0.001368063536293350,-0.000371548702195079,-0.000371548702195079,0.000107408586188407,-0.000073168049154138,0.000483810297102094,0.000483810297102094,-0.000431987528922928,-0.001288495837666600,0.003330980263383130,0.003330980263383130,0.001202886958398040,-0.020303468427044900,0.019394575819557600,0.019894575819557600
2009/8/21,0.004606471786878670,-0.003738835076803950,0.026242004300413200,0.027544858296831600,-0.003135814231850750,0.001878575964965430,0.001878575964965430,-0.000696854821253923,-0.001229539269705680,-0.000206107020896018,-0.000206107020896018,-0.001266800937652610,-0.001241541057441150,-0.000128237621082383,-0.000128237621082383,-0.000594264138469303,-0.039324195440118900,0.020803090115441700,0.039993724929673100
2009/8/28,-0.009781728931075320,-0.007781728931075320,0.051841961401598100,0.058087250761473000,-0.000413305291545096,0.000813989749317234,0.000813989749317234,-0.000949930056248993,0.000341807264295002,0.000529066012316171,0.000529066012316171,-0.000265339223860766,0.001028075644520230,-0.001906387526539600,-0.001906387526539600,0.000294296991834975,-0.014970045731783300,0.014090907265139000,0.015595099467104000
2009/9/4,-0.024673083371021500,0.000716612578774090,-0.004410172924488160,-0.012140465255174000,-0.001643131077653600,-0.000409375278876523,-0.000409375278876523,-0.001843727965579740,0.001378899012658420,-0.000865524801203166,-0.000865524801203166,-0.000994587516132239,-0.000894127606643980,-0.002109974665458260,-0.002109974665458260,0.000170609682644429,0.016571688832087300,0.010445561143479400,-0.016138624956853900
2009/9/11,-0.011495876537454200,-0.009537830386102560,-0.019480848224209700,-0.018064126501114600,0.000453201654860541,-0.001367762181606950,-0.001367762181606950,-0.000841704862766357,-0.000853102158481167,0.000947001112385049,0.000947001112385049,-0.000042255821325970,0.000241479321119315,-0.003115383976786900,-0.003115383976786900,-0.000080806908770825,0.047257334823147400,0.020087026973058500,-0.047386323841522100
2009/9/18,0.050460788764690500,0.038758859565620900,0.038844094045307700,-0.001589250613698040,-0.001641299325874280,-0.001230549140726400,-0.001230549140726400,-0.001191629733680390,-0.000119642642870343,-0.000547419294270712,-0.000547419294270712,-0.000683975210588494,-0.001929333553701340,0.001429333553701340,0.001429333553701340,0.001195681860721940,0.014258167013436500,0.012626724264375100,-0.014809135099332000
2009/9/25,-0.014081752336031400,-0.010143739950919800,0.026733124815440500,0.014000418998518200,0.003522955675621500,-0.002576346127170060,-0.002576346127170060,0.000817420988818957,0.000851237974637764,-0.002095334690111970,-0.002095334690111970,-0.000648152191740636,0.004661060360795470,-0.009097305343366280,-0.009097305343366280,0.002674920537121320,-0.041647896267959000,-0.002114154647838150,0.040642177941325200
2009/9/30,-0.030863975199425300,-0.020940888850329400,-0.008858862358993390,0.006119318268235830,0.000019246932587258,0.000346013964108161,0.000346013964108161,-0.000429223478789043,0.000165818997377332,0.000473115249388978,0.000473115249388978,0.000282099694927540,0.000544876577391024,-0.000794876577391024,-0.000794876577391024,-0.000141629383356767,-0.020400174479789300,0.003801970095985710,0.020742979660679900
2009/10/9,-0.000979555652147246,-0.001180380697992640,-0.018520942361340600,-0.017527169026797300,0.000323808015280342,-0.002131295131923620,-0.002131295131923620,0.000369967233175617,0.000252332658729177,-0.000584304307348515,-0.000584304307348515,-0.000178736937420876,0.000913948553799282,-0.000913948553799282,-0.000913948553799282,0.000201133423028299,0.052946159656298700,0.000197853829182970,-0.053701326783263000
2009/10/16,0.021979135362726100,0.014616759752885000,-0.012567214187883100,-0.021675052296484400,0.002711879019127480,-0.000901982649575694,-0.000901982649575694,0.003356956161798930,0.001464689989344930,-0.002903596953009790,-0.002903596953009790,0.001853243173499360,0.008083943979110330,-0.008083943979110330,-0.008083943979110330,0.003544504540825060,0.030021836505100000,-0.007162025205436850,-0.027919163207000900
2009/10/23,-0.002385763730674670,-0.001385763730674670,-0.013803825977043700,-0.020034430742011000,0.001920046007856280,-0.002792440800725880,-0.002792440800725880,-0.001116235100970140,-0.001822683644697760,0.001572683644697760,0.001572683644697760,-0.000103247231160397,-0.003806374336433160,0.003806374336433160,0.003806374336433160,-0.001307557347640430,0.047059202740005700,-0.047082192624143000,-0.047559202740005700
2009/10/30,0.015124047939759500,0.018269660055402100,0.052382100942411400,0.042743390721022000,-0.000553786527914157,-0.000156890533370813,-0.000156890533370813,-0.000407638534578036,-0.000295157174211136,0.000295157174211136,0.000295157174211136,0.000208718320036771,0.000335876149360259,-0.000335876149360259,-0.000335876149360259,-0.000557931460299033,-0.038094931989944000,0.037765363830319400,0.037421424642791000
2009/11/6,0.021051037426292900,0.021160109735163700,-0.001652094950181190,-0.008195407722365200,-0.000007942931949112,0.000775145042903436,0.000775145042903436,0.000237365098235354,-0.001034801714999090,0.001179212075101130,0.001179212075101130,0.000196112464246723,-0.003812540084622840,0.003812540084622840,0.003812540084622840,-0.000612535060059427,0.041864480301278100,-0.041821530675803900,-0.043228814424050500
2009/11/13,0.018150948302574200,0.019150948302574200,0.026426836352062700,0.035095578217442800,-0.002494324367143810,0.001634676196077270,0.001634676196077270,-0.000617298590498416,-0.000331622323340108,-0.000168377676659892,-0.000168377676659892,-0.000561754231728995,0.002820267713472050,-0.002820267713472050,-0.002820267713472050,-0.002049686455051320,0.024382181472663200,-0.023678322703123100,-0.023916190829305100
2009/11/20,0.024634209479338100,0.024634209479338100,-0.014950263674530600,-0.001749693308785790,-0.001246305334382360,0.000934447091706092,0.000934447091706092,-0.001019422946480720,0.001148412902867690,-0.002290700613211570,-0.001648412902867690,-0.000602796641918202,-0.005956501647830900,0.005956501647830900,0.005956501647830900,0.001211585985955500,0.013744747421490000,-0.012993988026474200,-0.013964992997977800
2009/11/27,0.003457670207581700,0.003457670207581700,-0.007426436525344110,-0.002497595514986340,-0.003364311233083480,0.003114311233083480,0.003114311233083480,-0.001828151136021190,-0.000707372673117629,0.000457372673117629,0.000207372673117629,-0.000669753690265007,-0.001869603554198800,0.001869603554198800,0.001869603554198800,-0.001232079454747070,-0.067523945159912300,0.068998787791315200,0.068496271238685000
2009/12/4,-0.008183137759501190,-0.008183137759501190,-0.007718902660262090,-0.030921534893081800,0.000563785930716321,-0.001038960750966040,-0.001038960750966040,-0.001538960750966040,-0.000662875856610428,0.000297217192389843,0.000297217192389843,0.000067269137541626,-0.000753282751031231,-0.000387385132165574,-0.000387385132165574,-0.000347560431148391,0.076450195023938900,-0.076494035178112500,-0.076630225863467200
2009/12/11,0.025157643824115600,0.025157643824115600,0.032584440293286800,0.022158258866526800,-0.000928053248945015,-0.000086041430459261,-0.000086041430459261,-0.000086041430459261,0.001140801438765080,-0.001390801438765080,-0.001390801438765080,-0.000336448030189951,0.001471552084233800,-0.000872529756980323,-0.000872529756980323,-0.000726480393386852,-0.024125431437303500,0.023625431437303500,0.023538601492784100
2009/12/18,-0.021785848802203500,-0.021785848802203500,-0.020846184671133000,-0.004313416086073200,0.001238224664139450,0.001121822118911760,0.001121822118911760,0.001121822118911760,-0.005374725005546140,0.005374725005546140,0.005374725005546140,0.000096448745154687,0.001836599050127620,0.001923092180615480,0.001923092180615480,0.001673092180615480,-0.026448539717984200,0.055351571313052600,0.054516875451055800
2009/12/25,0.031344412678975900,0.031344412678975900,0.057199928823683400,0.037084354528498700,-0.000340873131538522,0.000202647264238354,0.000202647264238354,0.000202647264238354,-0.000847608608163186,0.000595248464005826,0.000595248464005826,-0.000188821828484481,-0.002009490308358670,0.002809820122860800,0.002809820122860800,0.002809820122860800,0.011869407115183500,-0.022111582952705200,-0.023135638077541800
2009/12/31,-0.019139816401873200,-0.019139816401873200,-0.022620426225524200,-0.009032340213365970,0.000250849394858865,-0.000221348741600069,-0.000221348741600069,-0.000221348741600069,0.000203120920326705,0.000935904623847628,0.000935904623847628,0.000685904623847628,0.001060610548734130,0.002556028351643040,0.002071388525736160,0.002556028351643040,0.003105211210132410,-0.021653116858824500,-0.023137386611106800
2010/1/8,0.033232830532784900,0.033232830532784900,0.033226291277734500,-0.024020821354614100,-0.002113783416669510,0.000359586041196958,0.000359586041196958,0.000359586041196958,-0.001245704379680300,-0.000707796696725882,-0.000707796696725882,-0.000707796696725882,-0.001526239834189870,-0.001562436304825550,-0.001027782310306200,-0.001562436304825550,0.016299818399049400,-0.001677011678580700,-0.001659874003604460
2010/1/15,0.052648171073861000,0.050906041728540500,0.069195302184336400,0.030677943553968900,-0.000601556403884651,-0.000860994575110519,-0.000860994575110519,-0.000860994575110519,-0.000339846586472819,-0.000089846586472819,-0.000089846586472819,-0.000089846586472819,-0.000780848916012516,-0.000530848916012516,-0.000780848916012516,-0.000530848916012516,-0.035818192002808500,0.017102386954291100,0.016376394968562900
2010/1/22,-0.011721096599060000,-0.010721096599060000,-0.018626035795280700,0.039716603072240100,0.000411877357638035,0.003108728059383230,0.003108728059383230,0.003108728059383230,0.001004448848023730,0.001454200812640800,0.001454200812640800,0.001454200812640800,0.000057778295277200,0.000057778295277200,0.000057778295277200,0.000057778295277200,-0.018190965745705000,0.037995796485794100,0.035803682642951000
2010/1/29,0.006667470479699070,0.012167240941126200,0.023694265076839100,0.018179034909605600,0.004903134900167310,0.005403134900167310,0.005403134900167310,0.005403134900167310,0.002299372226670730,0.000792302043989612,0.000792302043989612,0.000792302043989612,0.003088851886847040,0.003088851886847040,0.003088851886847040,0.003088851886847040,-0.019931770251532700,0.045114595364282700,0.044970022355159400
2010/2/5,0.013947296227240400,0.001455522089618970,0.003256873325749340,0.017263794310066400,0.005553206979256650,0.005553206979256650,0.005553206979256650,0.005553206979256650,-0.001394519785184480,0.003182205218281500,0.003182205218281500,0.003182205218281500,0.002765124518351310,0.002765124518351310,0.002765124518351310,0.002765124518351310,-0.026091501114972400,0.009317855610436960,0.027096883662127000
2010/2/12,-0.011407854934777400,-0.006803749289804760,-0.018357409665421800,-0.019965292877370600,0.001456211750972660,0.001456211750972660,0.001456211750972660,0.001456211750972660,-0.000865299887728265,-0.000020760465177405,-0.000020760465177405,-0.000020760465177405,0.004319599355018830,0.004220940941408740,0.004220940941408740,0.004220940941408740,0.030121472617976700,0.003754638120049500,-0.030769790459915200
2010/2/26,0.056400166901857000,0.040119365448744200,0.036040160227472800,0.014676108752760500,0.002225783687552110,0.002225783687552110,0.002225783687552110,0.002225783687552110,0.005556101250756530,0.005806101250756530,0.005806101250756530,0.005806101250756530,0.002089116584768290,0.002424127779754310,0.002424127779754310,0.002424127779754310,0.008004067072629910,-0.012044052163072200,-0.007982542226820270
2010/3/5,-0.001058239770018840,0.000182757696685631,-0.004522980074396780,-0.000895334256362606,0.000534345058839869,0.000534345058839869,0.000534345058839869,0.000534345058839869,0.002993727591359630,0.002993727591359630,0.002993727591359630,0.002993727591359630,-0.001150903374718130,0.000958067802527163,0.000958067802527163,0.000958067802527163,0.009492032937099880,0.020391680254970800,-0.009938189503516330
2010/3/12,-0.010298092346416100,-0.016092096252066000,-0.029159440484558200,-0.016492717906183800,-0.000381680660136052,-0.000381680660136052,-0.000381680660136052,-0.000381680660136052,0.009338508923652510,0.009338508923652510,0.009338508923652510,0.009338508923652510,0.005204537858270210,0.005454537858270210,0.005454537858270210,0.005454537858270210,-0.000004524455522015,0.011777050746605100,0.016970124686292000
2010/3/19,0.023524914969550900,0.019281410664404800,0.004249819010569170,-0.014012536821746500,0.000942162699722915,0.000942162699722915,0.000942162699722915,0.000942162699722915,0.003834112196504760,0.003834112196504760,0.003834112196504760,0.003834112196504760,-0.000085833425895576,-0.000085833425895576,-0.000085833425895576,-0.000085833425895576,0.014491006846067000,0.001195777877385010,-0.009131526587749520
2010/3/26,0.009669584898214010,0.010666013692447700,0.006221161815002690,-0.004900147628867220,-0.003448116574393980,-0.003448116574393980,-0.003448116574393980,-0.003448116574393980,-0.001152156831242530,-0.001152156831242530,-0.001152156831242530,-0.001152156831242530,-0.000621297633065065,-0.000621297633065065,-0.000621297633065065,-0.000621297633065065,-0.010058295195379600,-0.007239258409115270,-0.006740902654820750
2010/4/2,-0.002379712600137700,-0.007074257109929820,-0.014069883222585300,-0.021533701673447000,-0.000300024695786466,-0.000464246313241046,-0.000464246313241046,-0.000464246313241046,0.003239705205409280,0.003239705205409280,0.003239705205409280,0.003239705205409280,0.005271828500927560,0.005271828500927560,0.005271828500927560,0.005271828500927560,0.024430869155181700,0.027954301346439200,0.009200268770250370
2010/4/9,0.030294355296229600,0.028091106846871200,0.022157449311860000,0.008013604590935880,-0.000844688973210217,-0.000687121415756720,-0.000687121415756720,-0.000687121415756720,-0.002114728700428700,-0.001842999710969740,-0.001842999710969740,-0.001842999710969740,0.001397810924640250,0.001397810924640250,0.001397810924640250,0.001397810924640250,0.012872979914944500,0.010811914881165400,0.014871038502913600
2010/4/16,-0.002442498718990380,-0.001442498718990380,0.011012633528890200,0.012049379404303900,0.001423670442412650,0.001262856139036760,0.001262856139036760,0.001262856139036760,0.000978429486883731,0.001228429486883730,0.001228429486883730,0.001228429486883730,0.000014934393725685,0.000014934393725685,0.000014934393725685,0.000014934393725685,-0.019403108950194000,-0.015219580754111200,-0.020154774006312400
2010/4/23,0.042512825307779900,0.042512825307779900,0.043351502712873200,0.032522287549657700,0.000591488979922228,0.002640906470334440,0.002640906470334440,0.002640906470334440,0.001973134146812880,0.001973134146812880,0.001973134146812880,0.001973134146812880,-0.000427023164092155,-0.000427023164092155,-0.000427023164092155,-0.000427023164092155,-0.016225162135033700,0.002370852371286590,-0.017662148089996000
2010/4/30,-0.058377910346839500,-0.049028518435555700,-0.042794616250299600,-0.003796322677349220,0.002011474860463020,0.002261474860463020,0.002261474860463020,0.002261474860463020,0.002805901664223450,0.002805901664223450,0.002805901664223450,0.002805901664223450,0.001538124855535390,0.001538124855535390,0.001538124855535390,0.001538124855535390,-0.000896107285370262,-0.032369043730385500,-0.001082372442050890
2010/5/7,0.058696992278746700,0.055362346420717100,0.088074588784913100,0.054270835347433300,0.003311250431056430,0.004314321374559840,0.004314321374559840,0.004314321374559840,0.002002758335255540,-0.003002758335255540,0.002002758335255540,0.002002758335255540,0.000223812538891921,0.000223812538891921,0.000223812538891921,0.000223812538891921,-0.062047371525705200,-0.062283979045865400,-0.034147325799690600
2010/5/14,-0.054879769187866400,-0.049145529895321600,-0.044267055219597400,-0.014507610492300200,0.001448583558700640,0.001308063475389480,0.001308063475389480,0.001308063475389480,-0.000739603850554826,0.000739603850554826,-0.000739603850554826,-0.000739603850554826,0.000407571508568183,0.000407571508568183,0.000407571508568183,0.000407571508568183,0.003720414116489710,0.003545168089863940,0.008292973320153110
2010/5/21,-0.014778977479007900,-0.013778977479007900,-0.015147423639556500,-0.015255734309892800,0.003430787188686220,0.003930787188686220,0.003930787188686220,0.003930787188686220,0.007922663048383070,-0.007922663048383070,0.007922663048383070,0.007922663048383070,0.006725318451182400,0.006725318451182400,0.006725318451182400,0.006725318451182400,-0.047992924923168700,-0.047887880343262900,-0.024574498270686300
2010/5/28,0.034074746668606900,0.034074746668606900,0.034669866251135300,0.006904214006895260,-0.001122160160798940,-0.000599748693884128,-0.000599748693884128,-0.000599748693884128,-0.001213264223546620,0.001213264223546620,-0.001213264223546620,-0.001213264223546620,-0.000293508793148933,-0.000293508793148933,-0.000293508793148933,-0.000293508793148933,0.042349557118226400,0.042884328021364200,0.021547456697413100
2010/6/4,0.002618058236783850,0.002618058236783850,0.026774979628778500,0.012389927267610400,-0.000201012768148712,0.000378427664869008,0.000378427664869008,0.000378427664869008,0.000783748695449393,-0.000783748695449393,0.000783748695449393,0.000783748695449393,-0.000041013212514263,-0.000958986787485737,-0.000041013212514263,-0.000041013212514263,-0.024382487397436500,-0.023661265893901800,-0.005040646027488270
2010/6/11,0.021372479685811700,0.021372479685811700,0.025562966348863300,-0.002033651106267890,-0.000749986974388661,0.000020740640429452,-0.001020740640429450,-0.001020740640429450,-0.000643587650450750,0.000643587650450750,-0.000643587650450750,-0.000643587650450750,0.004216972785823000,-0.004216972785823000,0.004216972785823000,0.004216972785823000,0.004375966986190860,0.006738498092921320,0.001281426355174310
